Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-10-11;20:08:45;-17.32;-177.19;377; ;mb;4.6;FIJI REGION;2016-10-13 06:42;536602;
2016-10-11;19:49:42;36.52;28.78;14; ;ML;1.5;DODECANESE IS.-TURKEY BORDER REG;2016-10-11 20:01;536494;
2016-10-11;19:46:18;41.69;35.93;22; ;ML;2.3;CENTRAL TURKEY;2016-10-11 19:56;536493;
2016-10-11;19:38:14;34.37;33.54;23; ;ML;1.9;CYPRUS REGION;2016-10-12 10:53;536619;
2016-10-11;19:02:26;42.29;143.11;60; ;Mw;4.9;HOKKAIDO, JAPAN REGION;2016-10-12 06:44;536491;
2016-10-11;19:00:04;19.11;-64.63;42; ;Md;2.1;VIRGIN ISLANDS REGION;2016-10-11 20:06;536495;
2016-10-11;18:58:00;40.63;43.70;5; ;ML;2.3;EASTERN TURKEY;2016-10-11 19:06;536489;
2016-10-11;18:29:16;40.43;35.67;8; ;ML;1.9;CENTRAL TURKEY;2016-10-11 18:40;536488;
2016-10-11;18:18:31;-21.82;-68.47;133; ;ML;3.8;ANTOFAGASTA, CHILE;2016-10-11 18:32;536487;
2016-10-11;18:12:09;36.25;28.98;18; ;ML;1.6;DODECANESE IS.-TURKEY BORDER REG;2016-10-11 18:18;536486;
2016-10-11;17:57:51;34.10;-118.81;14; ;Ml;2.0;GREATER LOS ANGELES AREA, CALIF.;2016-10-11 18:01;536483;
2016-10-11;17:51:00;41.72;35.86;23; ;ML;2.8;CENTRAL TURKEY;2016-10-11 18:02;536485;
2016-10-11;17:50:58;-31.43;138.75;12; ;M ;2.6;SOUTH AUSTRALIA;2016-10-12 00:55;536545;
2016-10-11;17:41:03;24.77;96.25;60; ;mb;4.5;MYANMAR;2016-10-13 06:41;536601;
2016-10-11;17:29:04;37.54;-118.83;6; ;MD;2.0;CENTRAL CALIFORNIA;2016-10-11 17:31;536481;
2016-10-11;17:08:10;36.29;-97.51;7; ;ML;2.8;OKLAHOMA;2016-10-12 16:29;536653;
2016-10-11;16:48:13;40.59;20.72;2;f;ML;2.4;ALBANIA;2016-10-12 06:43;536480;
2016-10-11;16:17:22;40.18;38.18;14; ;ML;2.2;EASTERN TURKEY;2016-10-11 16:34;536478;
2016-10-11;16:14:40;42.15;21.31;1; ;ML;2.1;KOSOVO-SERBIA-FYROM BORDER REG.;2016-10-11 16:36;536479;
2016-10-11;16:12:42;-21.28;-69.78;49; ;ML;2.5;TARAPACA, CHILE;2016-10-11 16:25;536474;
2016-10-11;16:12:24;-28.41;136.49;10; ;M ;2.9;SOUTH AUSTRALIA;2016-10-12 00:20;536542;
2016-10-11;15:57:17;63.00;-151.64;1; ;Ml;2.0;CENTRAL ALASKA;2016-10-11 16:31;536476;
2016-10-11;15:55:31;38.83;-122.77;1; ;Md;2.2;NORTHERN CALIFORNIA;2016-10-11 15:57;536472;
2016-10-11;15:53:57;62.07;-150.21;35; ;Ml;2.9;CENTRAL ALASKA;2016-10-11 16:31;536477;
2016-10-11;15:40:36;34.25;-119.69;0; ;ML;2.4;SANTA BARBARA CHANNEL, CALIF.;2016-10-11 16:05;536469;
2016-10-11;15:25:32;19.50;-64.97;83; ;Md;2.5;VIRGIN ISLANDS REGION;2016-10-11 19:40;536492;
2016-10-11;15:15:16;61.72;-152.12;118; ;Ml;2.0;SOUTHERN ALASKA;2016-10-11 15:48;536470;
2016-10-11;14:36:54;-30.59;117.74;1; ;M ;1.8;WESTERN AUSTRALIA;2016-10-12 00:55;536544;
2016-10-11;14:13:31;38.40;21.84;14; ;ML;2.5;GREECE;2016-10-11 14:34;536465;
2016-10-11;14:05:19;31.90;-116.21;9; ;ML;2.1;BAJA CALIFORNIA, MEXICO;2016-10-11 18:01;536484;
2016-10-11;13:48:47;6.86;-75.51;22; ;ML;2.6;NORTHERN COLOMBIA;2016-10-11 14:06;536458;
2016-10-11;13:37:34;36.67;29.35;24; ;ML;2.0;WESTERN TURKEY;2016-10-11 13:46;536455;
2016-10-11;13:27:47;34.71;28.39;10;f;ML;3.1;EASTERN MEDITERRANEAN SEA;2016-10-12 13:51;536471;
2016-10-11;13:02:26;38.45;20.57;12; ;ML;2.0;GREECE;2016-10-11 14:14;536462;
2016-10-11;12:56:36;47.47;9.51;4; ;ML;2.0;SWITZERLAND;2016-10-12 13:50;536445;
2016-10-11;12:56:33;-20.60;-68.55;105; ;ML;2.9;TARAPACA, CHILE;2016-10-11 13:13;536447;
2016-10-11;12:49:00;38.96;27.88;22; ;ML;2.1;WESTERN TURKEY;2016-10-11 14:08;536459;
2016-10-11;12:47:51;-30.06;-71.54;40; ;ML;3.2;OFFSHORE COQUIMBO, CHILE;2016-10-11 12:58;536443;
2016-10-11;12:31:42;38.99;37.32;5; ;ML;2.3;CENTRAL TURKEY;2016-10-11 13:14;536448;
2016-10-11;12:01:07;18.03;-66.43;13; ;Md;2.0;PUERTO RICO;2016-10-11 16:16;536473;
2016-10-11;11:59:29;65.93;-147.61;250; ;Ml;2.1;NORTHERN ALASKA;2016-10-11 12:58;536442;
2016-10-11;11:48:30;38.40;21.81;10;f;mb;4.5;GREECE;2016-10-11 12:23;536435;
2016-10-11;11:31:00;40.52;30.83;13; ;ML;1.6;WESTERN TURKEY;2016-10-11 14:15;536463;
2016-10-11;11:27:43;58.13;-156.04;145; ;Ml;3.2;ALASKA PENINSULA;2016-10-11 20:49;536438;
2016-10-11;11:15:51;39.87;29.94;1; ;ML;2.2;WESTERN TURKEY;2016-10-11 11:27;536434;
2016-10-11;10:55:54;38.98;27.81;14; ;ML;1.9;WESTERN TURKEY;2016-10-11 11:21;536433;
2016-10-11;10:52:49;19.32;-155.02;35; ;ML;2.5;ISLAND OF HAWAII, HAWAII;2016-10-11 22:05;536430;
2016-10-11;10:46:42;44.99;38.10;20; ;mb;3.6;CAUCASUS REGION, RUSSIA;2016-10-11 12:56;536441;
2016-10-11;10:41:32;39.00;27.73;12; ;ML;3.3;WESTERN TURKEY;2016-10-11 12:51;536428;
2016-10-11;10:34:53;35.68;-97.40;5; ;ML;2.4;OKLAHOMA;2016-10-11 22:03;536520;
2016-10-11;10:14:54;40.72;20.65;8; ;ML;2.2;ALBANIA;2016-10-12 06:18;536594;
2016-10-11;10:08:23;17.96;-66.88;16; ;Md;2.1;PUERTO RICO;2016-10-11 10:34;536424;
2016-10-11;10:02:07;41.26;29.97;9; ;ML;1.9;WESTERN TURKEY;2016-10-11 14:39;536467;
2016-10-11;09:54:30;41.14;28.65;8; ;ML;1.7;WESTERN TURKEY;2016-10-11 09:59;536422;
2016-10-11;09:50:03;37.26;27.59;11; ;ML;2.1;WESTERN TURKEY;2016-10-11 09:56;536421;
2016-10-11;09:46:28;40.81;31.29;22; ;ML;1.7;WESTERN TURKEY;2016-10-11 14:42;536468;
2016-10-11;09:38:07;38.84;24.94;13; ;ML;3.2;AEGEAN SEA;2016-10-11 12:50;536420;
2016-10-11;09:04:44;37.05;27.90;24; ;ML;1.7;WESTERN TURKEY;2016-10-11 14:28;536466;
2016-10-11;09:00:50;37.23;28.06;8; ;ML;1.9;WESTERN TURKEY;2016-10-11 09:10;536417;
2016-10-11;08:49:43;49.64;-123.71;13; ;ML;2.3;BRITISH COLUMBIA, CANADA;2016-10-11 22:25;536521;
2016-10-11;08:45:16;59.23;-151.98;45; ;Ml;2.5;KENAI PENINSULA, ALASKA;2016-10-11 09:18;536418;
2016-10-11;08:33:43;17.98;-66.87;15; ;Md;2.2;PUERTO RICO;2016-10-11 11:52;536436;
2016-10-11;08:11:46;38.87;43.33;15; ;ML;1.9;EASTERN TURKEY;2016-10-11 13:32;536451;
2016-10-11;08:10:02;19.39;-155.28;3; ;ML;2.2;ISLAND OF HAWAII, HAWAII;2016-10-11 08:15;536409;
2016-10-11;08:06:47;46.27;7.23;5; ;ML;1.5;SWITZERLAND;2016-10-11 13:22;536408;
2016-10-11;08:04:56;37.12;26.89;4; ;ML;2.3;DODECANESE ISLANDS, GREECE;2016-10-11 08:42;536412;
2016-10-11;08:01:04;40.77;29.65;26; ;ML;1.5;WESTERN TURKEY;2016-10-11 08:10;536403;
2016-10-11;07:54:22;37.64;35.18;5; ;ML;1.7;CENTRAL TURKEY;2016-10-11 13:55;536456;
2016-10-11;07:48:11;39.49;29.08;25; ;ML;1.8;WESTERN TURKEY;2016-10-11 14:01;536457;
2016-10-11;07:33:09;44.11;12.95;10;f;ML;2.9;NORTHERN ITALY;2016-10-11 07:59;536397;
2016-10-11;07:30:13;25.21;95.06;91; ;mb;4.8;MYANMAR;2016-10-11 12:50;536400;
2016-10-11;07:09:04;38.92;27.45;10; ;ML;2.3;WESTERN TURKEY;2016-10-11 13:27;536450;
2016-10-11;07:08:30;27.67;85.95;10; ;ML;4.6;NEPAL;2016-10-11 07:45;536398;
2016-10-11;06:56:30;38.34;-115.88;0; ;ml;2.2;NEVADA;2016-10-11 17:43;536482;
2016-10-11;06:37:53;19.21;-64.45;32; ;Md;3.0;VIRGIN ISLANDS REGION;2016-10-11 09:34;536419;
2016-10-11;06:34:31;40.69;20.67;12; ;ML;2.2;ALBANIA;2016-10-11 08:48;536414;
2016-10-11;06:27:24;19.25;-64.37;29; ;Md;3.2;VIRGIN ISLANDS REGION;2016-10-11 07:09;536396;
2016-10-11;06:13:31;17.85;-66.59;18; ;Md;2.0;PUERTO RICO REGION;2016-10-11 09:08;536416;
2016-10-11;06:01:14;18.02;-65.38;19; ;Md;2.1;PUERTO RICO REGION;2016-10-11 08:38;536411;
2016-10-11;05:46:36;-31.31;-67.11;27; ;mb;4.8;SAN JUAN, ARGENTINA;2016-10-11 08:10;536402;
2016-10-11;05:44:05;46.94;152.46;135; ;mb;4.5;KURIL ISLANDS;2016-10-11 06:48;536390;
2016-10-11;05:37:26;-17.49;-178.43;530; ;mb;4.8;FIJI REGION;2016-10-11 06:47;536385;
2016-10-11;05:31:42;29.48;59.90;10; ;ML;3.8;SOUTHEASTERN IRAN;2016-10-11 05:39;536384;
2016-10-11;05:28:50;-34.06;-72.28;37; ;ML;3.0;OFFSHORE O'HIGGINS, CHILE;2016-10-11 05:52;536386;
2016-10-11;05:26:57;39.68;38.21;9; ;ML;2.6;EASTERN TURKEY;2016-10-11 05:34;536383;
2016-10-11;05:11:50;40.61;21.60;1; ;ML;2.3;GREECE;2016-10-11 05:44;536381;
2016-10-11;05:00:41;18.76;-65.02;16; ;Md;3.2;VIRGIN ISLANDS REGION;2016-10-11 08:27;536410;
2016-10-11;04:44:57;18.23;-67.22;18; ;Md;2.5;MONA PASSAGE, PUERTO RICO;2016-10-11 07:48;536399;
2016-10-11;04:11:31;41.85;43.84;2; ;ML;3.0;GEORGIA (SAK'ART'VELO);2016-10-11 12:49;536388;
2016-10-11;04:08:23;40.71;20.68;16; ;ML;2.2;ALBANIA;2016-10-11 06:02;536389;
2016-10-11;03:52:40;40.73;20.68;2; ;ML;2.5;ALBANIA;2016-10-11 12:48;536376;
2016-10-11;03:43:01;40.71;20.69;2;f;ML;2.1;ALBANIA;2016-10-11 12:48;536379;
2016-10-11;03:39:57;38.22;20.59;22; ;ML;2.2;GREECE;2016-10-13 08:00;536768;
2016-10-11;03:35:26;46.04;-111.45;9; ;ML;2.2;WESTERN MONTANA;2016-10-11 14:14;536461;
2016-10-11;03:15:41;-21.34;33.46;10; ;ML;2.8;MOZAMBIQUE;2016-10-12 05:06;536585;
2016-10-11;02:43:55;60.23;-152.08;34; ;Ml;2.2;SOUTHERN ALASKA;2016-10-11 04:13;536378;
2016-10-11;02:43:54;65.15;-148.98;8; ;Ml;2.0;NORTHERN ALASKA;2016-10-11 04:13;536377;
2016-10-11;02:20:21;40.47;33.46;5; ;ML;2.0;CENTRAL TURKEY;2016-10-11 02:36;536375;
2016-10-11;02:15:30;-34.01;-72.36;10; ;ML;2.5;OFFSHORE O'HIGGINS, CHILE;2016-10-11 02:25;536374;
2016-10-11;01:57:43;38.60;32.21;15; ;ML;1.5;CENTRAL TURKEY;2016-10-11 02:18;536373;
2016-10-11;01:42:27;37.02;27.39;5; ;ML;2.2;WESTERN TURKEY;2016-10-11 06:47;536372;
2016-10-11;01:10:59;-21.15;-68.86;109; ;ML;2.9;TARAPACA, CHILE;2016-10-11 01:26;536370;
2016-10-11;01:10:04;35.87;-96.69;4; ;mb;2.3;OKLAHOMA;2016-10-11 21:48;536517;
2016-10-11;00:47:55;33.25;-116.41;6; ;ML;2.0;SOUTHERN CALIFORNIA;2016-10-11 15:14;536368;
2016-10-11;00:41:07;33.85;-118.28;16; ;ML;2.1;GREATER LOS ANGELES AREA, CALIF.;2016-10-11 15:01;536367;
2016-10-11;00:34:02;-8.73;111.23;95; ;mb;4.6;JAVA, INDONESIA;2016-10-11 06:46;536366;
2016-10-11;00:31:12;37.08;28.86;3; ;ML;1.6;WESTERN TURKEY;2016-10-11 05:17;536380;
2016-10-11;00:03:52;-21.60;-68.27;141; ;ML;3.4;ANTOFAGASTA, CHILE;2016-10-11 00:20;536357;
2016-10-10;23:24:43;37.87;30.04;12; ;ML;1.9;WESTERN TURKEY;2016-10-10 23:39;536345;
2016-10-10;23:14:27;-30.79;121.44;2; ;M ;2.7;WESTERN AUSTRALIA;2016-10-11 00:05;536356;
2016-10-10;23:00:51;42.59;13.30;10; ;ML;2.8;CENTRAL ITALY;2016-10-10 23:18;536343;
2016-10-10;22:57:38;42.34;141.14;124; ;mb;4.3;HOKKAIDO, JAPAN REGION;2016-10-11 21:39;536344;
2016-10-10;22:50:28;40.62;28.96;5; ;ML;1.9;WESTERN TURKEY;2016-10-10 23:11;536342;
2016-10-10;22:41:54;34.99;33.48;10; ;ML;2.6;CYPRUS REGION;2016-10-11 06:46;536341;
2016-10-10;22:39:02;3.93;-78.05;50; ;Mw;3.9;SOUTH OF PANAMA;2016-10-10 22:51;536339;
2016-10-10;22:19:33;-21.41;170.28;80; ;mb;4.7;SOUTHEAST OF LOYALTY ISLANDS;2016-10-11 12:48;536338;
2016-10-10;21:55:09;36.42;-98.13;5;f;mb;2.7;OKLAHOMA;2016-10-10 22:14;536336;
2016-10-10;21:48:53;36.39;28.15;40;f;ML;2.3;DODECANESE IS.-TURKEY BORDER REG;2016-10-11 12:47;536334;
2016-10-10;21:10:20;-23.43;-70.07;22; ;ML;2.3;ANTOFAGASTA, CHILE;2016-10-10 21:22;536333;
2016-10-10;20:41:29;-32.94;-72.04;24; ;ML;3.6;OFFSHORE VALPARAISO, CHILE;2016-10-10 21:00;536329;
2016-10-10;20:27:55;36.44;-96.88;5;f;mb;3.5;OKLAHOMA;2016-10-10 20:35;536328;
2016-10-10;20:22:27;44.56;7.36;2; ;ML;2.5;NORTHERN ITALY;2016-10-10 20:28;536326;
2016-10-10;20:10:09;36.36;29.41;5; ;ML;2.9;WESTERN TURKEY;2016-10-10 20:17;536325;
2016-10-10;20:03:29;36.53;28.82;25; ;ML;1.7;DODECANESE IS.-TURKEY BORDER REG;2016-10-10 20:29;536327;
2016-10-10;18:51:24;-21.91;-68.69;109; ;ML;2.9;ANTOFAGASTA, CHILE;2016-10-10 19:23;536321;
2016-10-10;18:50:10;37.31;42.48;5; ;ML;3.0;TURKEY-SYRIA-IRAQ BORDER REGION;2016-10-10 19:00;536319;
2016-10-10;18:32:11;37.07;28.86;10; ;ML;2.9;WESTERN TURKEY;2016-10-10 18:42;536318;
2016-10-10;18:20:43;36.06;-117.64;2; ;ML;2.5;CENTRAL CALIFORNIA;2016-10-11 01:53;536312;
2016-10-10;18:19:19;58.64;-137.63;2; ;Ml;2.0;SOUTHEASTERN ALASKA;2016-10-10 19:03;536320;
2016-10-10;18:19:12;36.82;-121.55;5; ;MD;2.1;CENTRAL CALIFORNIA;2016-10-11 22:57;536311;
2016-10-10;18:02:28;36.21;-114.63;5; ;ML;2.0;NEVADA;2016-10-10 18:04;536307;
2016-10-10;18:01:15;-21.83;-67.43;211; ;mb;4.3;POTOSI, BOLIVIA;2016-10-11 12:47;536331;
2016-10-10;17:59:52;3.14;-78.68;17; ;Mw;4.9;SOUTH OF PANAMA;2016-10-10 18:16;536310;
2016-10-10;17:45:00;38.65;22.84;1; ;ML;3.0;GREECE;2016-10-10 18:34;536306;
2016-10-10;17:13:53;36.72;-7.13;15; ;ML;3.1;STRAIT OF GIBRALTAR;2016-10-11 06:45;536300;
2016-10-10;17:07:45;34.06;-117.13;14; ;ML;2.3;GREATER LOS ANGELES AREA, CALIF.;2016-10-11 02:23;536299;
2016-10-10;16:52:09;69.37;-144.39;0; ;Ml;2.2;NORTHERN ALASKA;2016-10-10 17:45;536304;
2016-10-10;16:33:46;34.93;33.25;12;f;ML;2.8;CYPRUS REGION;2016-10-11 06:45;536297;
2016-10-10;16:27:02;-17.93;-178.57;558; ;mb;4.2;FIJI REGION;2016-10-12 13:49;536302;
2016-10-10;16:24:08;59.96;-151.23;20; ;Ml;2.0;KENAI PENINSULA, ALASKA;2016-10-10 17:05;536298;
2016-10-10;16:03:43;18.87;-64.69;14; ;MD;3.3;VIRGIN ISLANDS REGION;2016-10-10 19:39;536293;
2016-10-10;16:00:42;37.86;141.85;54; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-10-12 13:48;536296;
2016-10-10;15:54:38;18.22;-67.07;25; ;Md;2.5;PUERTO RICO;2016-10-10 19:34;536291;
2016-10-10;15:49:59;37.25;-8.50;15; ;ML;2.8;PORTUGAL;2016-10-11 06:44;536289;
2016-10-10;15:44:10;36.46;-98.75;9; ;mb;2.6;OKLAHOMA;2016-10-10 16:24;536294;
2016-10-10;15:40:54;51.50;16.26;1;f;ML;3.2;POLAND;2016-10-11 12:46;536287;
2016-10-10;15:39:34;38.37;22.00;6; ;ML;2.1;GREECE;2016-10-11 08:27;536295;
2016-10-10;15:18:31;39.18;29.09;5; ;ML;2.0;WESTERN TURKEY;2016-10-10 21:16;536332;
2016-10-10;14:55:47;-21.93;-68.53;123; ;mb;4.2;ANTOFAGASTA, CHILE;2016-10-11 06:44;536284;
2016-10-10;14:49:26;40.25;25.17;17; ;ML;2.4;AEGEAN SEA;2016-10-11 06:43;536283;
2016-10-10;14:11:00;28.30;55.33;8; ;ML;3.5;SOUTHERN IRAN;2016-10-10 14:29;536281;
2016-10-10;13:56:20;38.16;27.51;5; ;ML;2.7;WESTERN TURKEY;2016-10-10 14:02;536279;
2016-10-10;13:54:52;57.01;-152.88;10; ;Ml;3.1;KODIAK ISLAND REGION, ALASKA;2016-10-10 14:29;536282;
2016-10-10;13:23:22;35.40;23.16;32; ;ML;3.0;CRETE, GREECE;2016-10-11 06:48;536274;
2016-10-10;13:16:12;-15.33;-175.31;15; ;mb;5.1;TONGA;2016-10-10 13:54;536277;
2016-10-10;13:14:39;40.04;20.60;11; ;ML;2.4;GREECE;2016-10-10 14:32;536276;
2016-10-10;13:11:22;46.61;147.28;295; ;mb;4.3;NORTHWEST OF KURIL ISLANDS;2016-10-11 06:43;536309;
2016-10-10;13:07:14;18.53;-66.62;12; ;MD;2.7;PUERTO RICO REGION;2016-10-10 17:47;536292;
2016-10-10;13:03:27;33.97;-116.51;12; ;ML;2.5;SOUTHERN CALIFORNIA;2016-10-11 18:18;536268;
2016-10-10;13:00:14;40.04;34.84;5; ;ML;2.0;CENTRAL TURKEY;2016-10-10 13:52;536278;
2016-10-10;12:49:47;37.17;27.88;23; ;ML;1.7;WESTERN TURKEY;2016-10-10 13:00;536267;
2016-10-10;12:36:21;33.30;-118.88;0; ;ML;2.6;CHANNEL ISLANDS REG., CALIFORNIA;2016-10-11 18:19;536265;
2016-10-10;12:21:18;-30.39;-72.13;10;f;mb;4.3;OFFSHORE COQUIMBO, CHILE;2016-10-12 13:54;536272;
2016-10-10;11:43:41;45.94;14.59;2; ;ML;2.0;SLOVENIA;2016-10-10 13:01;536262;
2016-10-10;11:20:10;49.50;-0.37;0;f;ML;2.9;FRANCE;2016-10-10 14:28;536259;
2016-10-10;11:04:18;42.92;13.18;10; ;ML;2.5;CENTRAL ITALY;2016-10-10 11:13;536257;
2016-10-10;10:50:37;43.27;19.82;2;f;ML;2.5;SERBIA;2016-10-10 13:52;536256;
2016-10-10;10:29:20;36.80;27.41;4; ;ML;2.5;DODECANESE IS.-TURKEY BORDER REG;2016-10-10 10:40;536253;
2016-10-10;10:28:09;37.46;32.27;21; ;ML;1.9;CENTRAL TURKEY;2016-10-10 10:37;536252;
2016-10-10;09:52:24;5.38;126.86;50; ;mb;4.6;MINDANAO, PHILIPPINES;2016-10-10 13:52;536254;
2016-10-10;09:48:18;38.31;33.33;5; ;ML;2.3;CENTRAL TURKEY;2016-10-10 10:00;536251;
2016-10-10;09:27:59;36.80;27.39;7; ;ML;2.4;DODECANESE IS.-TURKEY BORDER REG;2016-10-10 09:34;536247;
2016-10-10;09:22:01;37.22;28.18;5; ;ML;2.0;WESTERN TURKEY;2016-10-10 09:28;536246;
2016-10-10;09:14:42;46.92;-120.44;8; ;ML;3.1;WASHINGTON;2016-10-10 18:15;536248;
2016-10-10;09:10:15;40.04;31.54;5; ;ML;1.6;WESTERN TURKEY;2016-10-10 09:22;536244;
2016-10-10;08:54:14;35.33;33.63;5; ;ML;1.9;CYPRUS REGION;2016-10-10 09:05;536240;
2016-10-10;08:53:01;40.48;29.28;10; ;ML;1.8;WESTERN TURKEY;2016-10-10 09:13;536243;
2016-10-10;08:48:54;19.08;-67.20;53; ;Md;3.1;PUERTO RICO REGION;2016-10-10 12:22;536264;
2016-10-10;08:35:06;-15.32;-174.90;10;f;Mw;5.6;TONGA;2016-10-11 06:49;536238;
2016-10-10;08:33:28;-32.46;-71.68;37; ;ML;2.7;OFFSHORE VALPARAISO, CHILE;2016-10-10 11:57;536239;
2016-10-10;08:32:15;36.64;-121.26;9; ;MD;2.7;CENTRAL CALIFORNIA;2016-10-12 22:32;536233;
2016-10-10;08:26:19;39.61;29.42;3; ;ML;1.7;WESTERN TURKEY;2016-10-10 08:44;536235;
2016-10-10;08:13:02;36.76;28.86;8; ;ML;1.8;DODECANESE IS.-TURKEY BORDER REG;2016-10-10 08:34;536234;
2016-10-10;07:48:26;52.30;-166.78;26; ;Ml;2.2;FOX ISLANDS, ALEUTIAN ISLANDS;2016-10-10 21:01;536330;
2016-10-10;07:31:06;61.15;-139.99;0; ;Ml;2.2;SOUTHERN YUKON TERRITORY, CANADA;2016-10-10 08:37;536227;
2016-10-10;07:13:52;38.76;23.50;8; ;ML;2.5;GREECE;2016-10-10 13:18;536223;
2016-10-10;07:01:48;38.78;27.81;4; ;ML;1.8;WESTERN TURKEY;2016-10-10 07:50;536226;
2016-10-10;06:56:01;47.53;-120.37;5; ;ML;2.1;WASHINGTON;2016-10-12 17:26;536218;
2016-10-10;06:52:24;-30.31;-71.27;65; ;ML;2.6;COQUIMBO, CHILE;2016-10-10 07:11;536221;
2016-10-10;06:49:06;-22.44;-68.78;112; ;ML;3.2;ANTOFAGASTA, CHILE;2016-10-10 10:56;536219;
2016-10-10;06:43:50;19.07;-64.74;48; ;Md;2.8;VIRGIN ISLANDS REGION;2016-10-10 08:05;536230;
2016-10-10;06:42:25;17.89;-66.64;9; ;Md;2.4;PUERTO RICO REGION;2016-10-10 07:07;536220;
2016-10-10;06:18:27;32.27;-115.27;10; ;ML;2.1;BAJA CALIFORNIA, MEXICO;2016-10-10 06:20;536214;
2016-10-10;06:13:18;40.04;20.60;1; ;ML;2.3;GREECE;2016-10-10 06:52;536215;
2016-10-10;06:10:38;17.99;-65.37;17; ;Md;2.5;PUERTO RICO REGION;2016-10-10 08:04;536229;
2016-10-10;05:59:23;18.00;-65.37;14; ;Md;2.6;PUERTO RICO REGION;2016-10-10 08:03;536228;
2016-10-10;05:51:34;40.61;28.97;5; ;ML;1.9;WESTERN TURKEY;2016-10-10 06:06;536213;
2016-10-10;05:28:15;34.61;32.88;9; ;ML;1.6;CYPRUS REGION;2016-10-11 07:52;536391;
2016-10-10;05:24:30;60.27;-153.54;179; ;Ml;3.7;SOUTHERN ALASKA;2016-10-10 07:15;536211;
2016-10-10;05:09:00;37.46;-121.78;9; ;MD;2.4;SAN FRANCISCO BAY AREA, CALIF.;2016-10-14 00:21;536204;
2016-10-10;04:40:18;45.98;7.55;2; ;ML;1.6;NORTHERN ITALY;2016-10-10 17:06;536202;
2016-10-10;04:34:39;39.69;28.81;1; ;ML;1.8;WESTERN TURKEY;2016-10-10 05:36;536210;
2016-10-10;04:31:09;36.24;-120.30;12; ;MD;2.3;CENTRAL CALIFORNIA;2016-10-13 00:24;536200;
2016-10-10;04:29:46;-23.04;119.32;18; ;M ;2.8;WESTERN AUSTRALIA;2016-10-11 00:05;536354;
2016-10-10;04:29:04;40.30;27.01;5; ;ML;1.7;WESTERN TURKEY;2016-10-10 05:33;536209;
2016-10-10;04:08:10;62.01;-150.11;32; ;Ml;2.1;CENTRAL ALASKA;2016-10-10 05:14;536206;
2016-10-10;03:47:39;37.13;-7.90;1; ;ML;2.1;PORTUGAL;2016-10-10 03:51;536196;
2016-10-10;03:46:49;-30.67;117.67;9; ;M ;2.1;WESTERN AUSTRALIA;2016-10-11 00:05;536353;
2016-10-10;03:30:14;36.20;-98.92;6; ;ML;2.8;OKLAHOMA;2016-10-12 03:54;536569;
2016-10-10;03:18:38;38.77;29.81;3; ;ML;2.9;WESTERN TURKEY;2016-10-10 03:29;536195;
2016-10-10;02:58:13;40.01;20.10;2; ;ML;3.1;ALBANIA;2016-10-10 06:41;536190;
2016-10-10;02:47:19;-21.15;-68.79;112; ;ML;3.0;TARAPACA, CHILE;2016-10-10 03:00;536185;
2016-10-10;02:43:04;36.23;29.62;5; ;ML;1.9;WESTERN TURKEY;2016-10-10 05:23;536208;
2016-10-10;02:39:11;19.48;-154.73;12; ;MD;2.0;HAWAII REGION, HAWAII;2016-10-10 02:42;536180;
2016-10-10;02:29:18;-32.37;-71.80;30; ;ML;3.0;OFFSHORE VALPARAISO, CHILE;2016-10-10 02:45;536182;
2016-10-10;02:01:20;38.98;27.69;7; ;ML;2.4;WESTERN TURKEY;2016-10-10 02:55;536184;
2016-10-10;01:58:06;36.62;70.94;208; ;mb;4.4;HINDU KUSH REGION, AFGHANISTAN;2016-10-10 03:07;536191;
2016-10-10;01:54:58;-30.09;-71.57;20; ;ML;3.4;OFFSHORE COQUIMBO, CHILE;2016-10-10 02:06;536169;
2016-10-10;01:23:44;-21.43;-70.05;44; ;ML;2.5;OFFSHORE ANTOFAGASTA, CHILE;2016-10-10 01:38;536164;
2016-10-10;01:18:54;45.24;24.83;5; ;ML;2.7;ROMANIA;2016-10-10 06:40;536170;
2016-10-10;00:52:02;39.94;39.74;21; ;ML;2.0;EASTERN TURKEY;2016-10-10 02:43;536181;
2016-10-10;00:47:18;38.00;27.21;5; ;ML;1.6;WESTERN TURKEY;2016-10-10 02:39;536179;
2016-10-10;00:36:41;35.83;-121.35;10; ;MD;2.2;CENTRAL CALIFORNIA;2016-10-13 23:03;536157;
2016-10-10;00:34:23;52.98;-167.36;17; ;mb;3.8;FOX ISLANDS, ALEUTIAN ISLANDS;2016-10-10 00:54;536159;
2016-10-10;00:34:19;51.79;-173.63;28; ;Ml;2.9;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-10-10 07:15;536222;
2016-10-10;00:19:45;37.14;28.56;10; ;ML;1.6;WESTERN TURKEY;2016-10-10 02:36;536178;
2016-10-10;00:05:45;59.12;-152.27;52; ;mb;3.9;SOUTHERN ALASKA;2016-10-10 00:42;536156;
2016-10-10;00:04:19;39.96;39.67;5; ;ML;2.9;EASTERN TURKEY;2016-10-10 02:33;536177;
2016-10-10;00:03:53;41.00;33.65;12; ;ML;2.1;CENTRAL TURKEY;2016-10-10 02:28;536176;
